Region	Country	State	City	Month	Day	Year	dt	temp	t_imp
North America	US	Hawaii	Honolulu	3	2	2000	2000-03-02	75.5	75.5
North America	US	Hawaii	Honolulu	3	3	2000	2000-03-03	74.2	74.2
North America	US	Hawaii	Honolulu	3	4	2000	2000-03-04	74.2	74.2
North America	US	Hawaii	Honolulu	3	5	2000	2000-03-05	74.7	74.7
North America	US	Hawaii	Honolulu	3	6	2000	2000-03-06	75	75
North America	US	Hawaii	Honolulu	3	7	2000	2000-03-07	75.6	75.6
North America	US	Hawaii	Honolulu	3	8	2000	2000-03-08	73.6	73.6
North America	US	Hawaii	Honolulu	3	9	2000	2000-03-09	72.8	72.8
North America	US	Hawaii	Honolulu	3	10	2000	2000-03-10	72.3	72.3
North America	US	Hawaii	Honolulu	3	11	2000	2000-03-11	72.9	72.9
North America	US	Hawaii	Honolulu	3	12	2000	2000-03-12	74.5	74.5
North America	US	Hawaii	Honolulu	3	13	2000	2000-03-13	76	76
North America	US	Hawaii	Honolulu	3	14	2000	2000-03-14	75.1	75.1
North America	US	Hawaii	Honolulu	3	15	2000	2000-03-15	74.9	74.9
North America	US	Hawaii	Honolulu	3	16	2000	2000-03-16	76.5	76.5
North America	US	Hawaii	Honolulu	3	17	2000	2000-03-17	77	77
North America	US	Hawaii	Honolulu	3	18	2000	2000-03-18	77	77
North America	US	Hawaii	Honolulu	3	19	2000	2000-03-19	76.2	76.2
North America	US	Hawaii	Honolulu	3	20	2000	2000-03-20	76.1	76.1
North America	US	Hawaii	Honolulu	3	21	2000	2000-03-21	75.8	75.8
North America	US	Hawaii	Honolulu	3	22	2000	2000-03-22	75.4	75.4
North America	US	Hawaii	Honolulu	3	23	2000	2000-03-23	73.8	73.8
North America	US	Hawaii	Honolulu	3	24	2000	2000-03-24	74.8	74.8
North America	US	Hawaii	Honolulu	3	25	2000	2000-03-25	75.2	75.2
North America	US	Hawaii	Honolulu	3	26	2000	2000-03-26	74.1	74.1
North America	US	Hawaii	Honolulu	3	27	2000	2000-03-27	74	74
North America	US	Hawaii	Honolulu	3	28	2000	2000-03-28	75.5	75.5
North America	US	Hawaii	Honolulu	3	29	2000	2000-03-29	74.2	74.2
North America	US	Hawaii	Honolulu	3	30	2000	2000-03-30	74.2	74.2
North America	US	Hawaii	Honolulu	3	31	2000	2000-03-31	73.6	73.6
North America	US	Hawaii	Honolulu	4	1	2000	2000-04-01	71.8	71.8
North America	US	Hawaii	Honolulu	4	2	2000	2000-04-02	72.1	72.1
North America	US	Hawaii	Honolulu	4	3	2000	2000-04-03	73.3	73.3
North America	US	Hawaii	Honolulu	4	4	2000	2000-04-04	75.3	75.3
North America	US	Hawaii	Honolulu	4	5	2000	2000-04-05	73.9	73.9
North America	US	Hawaii	Honolulu	4	6	2000	2000-04-06	73.4	73.4
North America	US	Hawaii	Honolulu	4	7	2000	2000-04-07	71.2	71.2
North America	US	Hawaii	Honolulu	4	8	2000	2000-04-08	71.2	71.2
North America	US	Hawaii	Honolulu	4	9	2000	2000-04-09	68.8	68.8
North America	US	Hawaii	Honolulu	4	10	2000	2000-04-10	71.8	71.8
North America	US	Hawaii	Honolulu	4	11	2000	2000-04-11	73.1	73.1
North America	US	Hawaii	Honolulu	4	12	2000	2000-04-12	73.7	73.7
North America	US	Hawaii	Honolulu	4	13	2000	2000-04-13	74.5	74.5
North America	US	Hawaii	Honolulu	4	14	2000	2000-04-14	76.2	76.2
North America	US	Hawaii	Honolulu	4	15	2000	2000-04-15	75.3	75.3
North America	US	Hawaii	Honolulu	4	16	2000	2000-04-16	74.1	74.1
North America	US	Hawaii	Honolulu	4	17	2000	2000-04-17	73.7	73.7
North America	US	Hawaii	Honolulu	4	18	2000	2000-04-18	74.1	74.1
North America	US	Hawaii	Honolulu	4	19	2000	2000-04-19	75	75
North America	US	Hawaii	Honolulu	4	20	2000	2000-04-20	75.3	75.3
North America	US	Hawaii	Honolulu	4	21	2000	2000-04-21	74.4	74.4
North America	US	Hawaii	Honolulu	4	22	2000	2000-04-22	76.1	76.1
North America	US	Hawaii	Honolulu	4	23	2000	2000-04-23	76.3	76.3
North America	US	Hawaii	Honolulu	4	24	2000	2000-04-24	76.7	76.7
North America	US	Hawaii	Honolulu	4	25	2000	2000-04-25	76.4	76.4
North America	US	Hawaii	Honolulu	4	26	2000	2000-04-26	76.1	76.1
North America	US	Hawaii	Honolulu	4	27	2000	2000-04-27	75.7	75.7
North America	US	Hawaii	Honolulu	4	28	2000	2000-04-28	75.6	75.6
North America	US	Hawaii	Honolulu	4	29	2000	2000-04-29	76.3	76.3
North America	US	Hawaii	Honolulu	4	30	2000	2000-04-30	76.4	76.4
North America	US	Hawaii	Honolulu	5	1	2000	2000-05-01	76.3	76.3
North America	US	Hawaii	Honolulu	5	2	2000	2000-05-02	77.1	77.1
North America	US	Hawaii	Honolulu	5	3	2000	2000-05-03	77.2	77.2
North America	US	Hawaii	Honolulu	5	4	2000	2000-05-04	77.1	77.1
North America	US	Hawaii	Honolulu	5	5	2000	2000-05-05	76.8	76.8
North America	US	Hawaii	Honolulu	5	6	2000	2000-05-06	76.9	76.9
North America	US	Hawaii	Honolulu	5	7	2000	2000-05-07	77.6	77.6
North America	US	Hawaii	Honolulu	5	8	2000	2000-05-08	77.5	77.5
North America	US	Hawaii	Honolulu	5	9	2000	2000-05-09	77.3	77.3
North America	US	Hawaii	Honolulu	5	10	2000	2000-05-10	77.1	77.1
North America	US	Hawaii	Honolulu	5	11	2000	2000-05-11	77.1	77.1
North America	US	Hawaii	Honolulu	5	12	2000	2000-05-12	76.9	76.9
North America	US	Hawaii	Honolulu	5	13	2000	2000-05-13	76.8	76.8
North America	US	Hawaii	Honolulu	5	14	2000	2000-05-14	77.6	77.6
North America	US	Hawaii	Honolulu	5	15	2000	2000-05-15	75.6	75.6
North America	US	Hawaii	Honolulu	5	16	2000	2000-05-16	76.1	76.1
North America	US	Hawaii	Honolulu	5	17	2000	2000-05-17	76.3	76.3
North America	US	Hawaii	Honolulu	5	18	2000	2000-05-18	76.3	76.3
North America	US	Hawaii	Honolulu	5	19	2000	2000-05-19	78.4	78.4
North America	US	Hawaii	Honolulu	5	20	2000	2000-05-20	78.4	78.4
North America	US	Hawaii	Honolulu	5	21	2000	2000-05-21	77.7	77.7
North America	US	Hawaii	Honolulu	5	22	2000	2000-05-22	77.6	77.6
North America	US	Hawaii	Honolulu	5	23	2000	2000-05-23	77.2	77.2
North America	US	Hawaii	Honolulu	5	24	2000	2000-05-24	76.4	76.4
North America	US	Hawaii	Honolulu	5	25	2000	2000-05-25	77.6	77.6
North America	US	Hawaii	Honolulu	5	26	2000	2000-05-26	77.5	77.5
North America	US	Hawaii	Honolulu	5	27	2000	2000-05-27	78.3	78.3
North America	US	Hawaii	Honolulu	5	28	2000	2000-05-28	78.2	78.2
North America	US	Hawaii	Honolulu	5	29	2000	2000-05-29	78.3	78.3
North America	US	Hawaii	Honolulu	5	30	2000	2000-05-30	78.7	78.7
North America	US	Hawaii	Honolulu	5	31	2000	2000-05-31	77.4	77.4
North America	US	Hawaii	Honolulu	6	1	2000	2000-06-01	77.8	77.8
North America	US	Hawaii	Honolulu	6	2	2000	2000-06-02	78.1	78.1
North America	US	Hawaii	Honolulu	6	3	2000	2000-06-03	78.1	78.1
North America	US	Hawaii	Honolulu	6	4	2000	2000-06-04	78.8	78.8
North America	US	Hawaii	Honolulu	6	5	2000	2000-06-05	79.1	79.1
North America	US	Hawaii	Honolulu	6	6	2000	2000-06-06	79.3	79.3
North America	US	Hawaii	Honolulu	6	7	2000	2000-06-07	78.8	78.8
North America	US	Hawaii	Honolulu	6	8	2000	2000-06-08	78.7	78.7
North America	US	Hawaii	Honolulu	6	9	2000	2000-06-09	79.2	79.2
North America	US	Hawaii	Honolulu	6	10	2000	2000-06-10	79.2	79.2
North America	US	Hawaii	Honolulu	6	11	2000	2000-06-11	80.3	80.3
North America	US	Hawaii	Honolulu	6	12	2000	2000-06-12	80.8	80.8
North America	US	Hawaii	Honolulu	6	13	2000	2000-06-13	79.5	79.5
North America	US	Hawaii	Honolulu	6	14	2000	2000-06-14	78.9	78.9
North America	US	Hawaii	Honolulu	6	15	2000	2000-06-15	80.1	80.1
North America	US	Hawaii	Honolulu	6	16	2000	2000-06-16	79.3	79.3
North America	US	Hawaii	Honolulu	6	17	2000	2000-06-17	79	79
North America	US	Hawaii	Honolulu	6	18	2000	2000-06-18	78.5	78.5
North America	US	Hawaii	Honolulu	6	19	2000	2000-06-19	79.9	79.9
North America	US	Hawaii	Honolulu	6	20	2000	2000-06-20	79	79
North America	US	Hawaii	Honolulu	6	21	2000	2000-06-21	79.9	79.9
North America	US	Hawaii	Honolulu	6	22	2000	2000-06-22	79.7	79.7
North America	US	Hawaii	Honolulu	6	23	2000	2000-06-23	78	78
North America	US	Hawaii	Honolulu	6	24	2000	2000-06-24	79	79
North America	US	Hawaii	Honolulu	6	25	2000	2000-06-25	79.5	79.5
North America	US	Hawaii	Honolulu	6	26	2000	2000-06-26	79.4	79.4
North America	US	Hawaii	Honolulu	6	27	2000	2000-06-27	81.2	81.2
North America	US	Hawaii	Honolulu	6	28	2000	2000-06-28	80.1	80.1
North America	US	Hawaii	Honolulu	6	29	2000	2000-06-29	79.8	79.8
North America	US	Hawaii	Honolulu	6	30	2000	2000-06-30	79.7	79.7
North America	US	Hawaii	Honolulu	7	1	2000	2000-07-01	78.9	78.9
North America	US	Hawaii	Honolulu	7	2	2000	2000-07-02	80	80
North America	US	Hawaii	Honolulu	7	3	2000	2000-07-03	79.5	79.5
North America	US	Hawaii	Honolulu	7	4	2000	2000-07-04	79.3	79.3
North America	US	Hawaii	Honolulu	7	5	2000	2000-07-05	79.4	79.4
North America	US	Hawaii	Honolulu	7	6	2000	2000-07-06	79.7	79.7
North America	US	Hawaii	Honolulu	7	7	2000	2000-07-07	80	80
North America	US	Hawaii	Honolulu	7	8	2000	2000-07-08	79.4	79.4
North America	US	Hawaii	Honolulu	7	9	2000	2000-07-09	79.7	79.7
North America	US	Hawaii	Honolulu	7	10	2000	2000-07-10	79.4	79.4
North America	US	Hawaii	Honolulu	7	11	2000	2000-07-11	80.3	80.3
North America	US	Hawaii	Honolulu	7	12	2000	2000-07-12	79.7	79.7
North America	US	Hawaii	Honolulu	7	13	2000	2000-07-13	78.7	78.7
North America	US	Hawaii	Honolulu	7	14	2000	2000-07-14	80.4	80.4
North America	US	Hawaii	Honolulu	7	15	2000	2000-07-15	78.2	78.2
North America	US	Hawaii	Honolulu	7	16	2000	2000-07-16	79	79
North America	US	Hawaii	Honolulu	7	17	2000	2000-07-17	79.2	79.2
North America	US	Hawaii	Honolulu	7	18	2000	2000-07-18	80	80
North America	US	Hawaii	Honolulu	7	19	2000	2000-07-19	80	80
North America	US	Hawaii	Honolulu	7	20	2000	2000-07-20	79.6	79.6
North America	US	Hawaii	Honolulu	7	21	2000	2000-07-21	80.3	80.3
North America	US	Hawaii	Honolulu	7	22	2000	2000-07-22	81.1	81.1
North America	US	Hawaii	Honolulu	7	23	2000	2000-07-23	80.9	80.9
North America	US	Hawaii	Honolulu	7	24	2000	2000-07-24	80.5	80.5
North America	US	Hawaii	Honolulu	7	25	2000	2000-07-25	80	80
North America	US	Hawaii	Honolulu	7	26	2000	2000-07-26	80.8	80.8
North America	US	Hawaii	Honolulu	7	27	2000	2000-07-27	80.2	80.2
North America	US	Hawaii	Honolulu	7	28	2000	2000-07-28	81.9	81.9
North America	US	Hawaii	Honolulu	7	29	2000	2000-07-29	81.4	81.4
North America	US	Hawaii	Honolulu	7	30	2000	2000-07-30	80.9	80.9
North America	US	Hawaii	Honolulu	7	31	2000	2000-07-31	79.9	79.9
North America	US	Hawaii	Honolulu	8	1	2000	2000-08-01	79.3	79.3
North America	US	Hawaii	Honolulu	8	2	2000	2000-08-02	79.5	79.5
North America	US	Hawaii	Honolulu	8	3	2000	2000-08-03	81.7	81.7
North America	US	Hawaii	Honolulu	8	4	2000	2000-08-04	80.1	80.1
North America	US	Hawaii	Honolulu	8	5	2000	2000-08-05	79.8	79.8
North America	US	Hawaii	Honolulu	8	6	2000	2000-08-06	79.4	79.4
North America	US	Hawaii	Honolulu	8	7	2000	2000-08-07	78.3	78.3
North America	US	Hawaii	Honolulu	8	8	2000	2000-08-08	80.6	80.6
North America	US	Hawaii	Honolulu	8	9	2000	2000-08-09	80.4	80.4
North America	US	Hawaii	Honolulu	8	10	2000	2000-08-10	80.7	80.7
North America	US	Hawaii	Honolulu	8	11	2000	2000-08-11	80.9	80.9
North America	US	Hawaii	Honolulu	8	12	2000	2000-08-12	80.1	80.1
North America	US	Hawaii	Honolulu	8	13	2000	2000-08-13	79	79
North America	US	Hawaii	Honolulu	8	14	2000	2000-08-14	78.3	78.3
North America	US	Hawaii	Honolulu	8	15	2000	2000-08-15	81.1	81.1
North America	US	Hawaii	Honolulu	8	16	2000	2000-08-16	81.9	81.9
North America	US	Hawaii	Honolulu	8	17	2000	2000-08-17	81.3	81.3
North America	US	Hawaii	Honolulu	8	18	2000	2000-08-18	81.7	81.7
North America	US	Hawaii	Honolulu	8	19	2000	2000-08-19	81.4	81.4
North America	US	Hawaii	Honolulu	8	20	2000	2000-08-20	80.1	80.1
North America	US	Hawaii	Honolulu	8	21	2000	2000-08-21	80.2	80.2
North America	US	Hawaii	Honolulu	8	22	2000	2000-08-22	80.7	80.7
North America	US	Hawaii	Honolulu	8	23	2000	2000-08-23	80.6	80.6
North America	US	Hawaii	Honolulu	8	24	2000	2000-08-24	81.4	81.4
North America	US	Hawaii	Honolulu	8	25	2000	2000-08-25	80.8	80.8
North America	US	Hawaii	Honolulu	8	26	2000	2000-08-26	80.6	80.6
North America	US	Hawaii	Honolulu	8	27	2000	2000-08-27	79.8	79.8
North America	US	Hawaii	Honolulu	8	28	2000	2000-08-28	78.8	78.8
North America	US	Hawaii	Honolulu	8	29	2000	2000-08-29	79.9	79.9
North America	US	Hawaii	Honolulu	8	30	2000	2000-08-30	80.8	80.8
North America	US	Hawaii	Honolulu	8	31	2000	2000-08-31	80.8	80.8
North America	US	Hawaii	Honolulu	9	1	2000	2000-09-01	80.8	80.8
North America	US	Hawaii	Honolulu	9	2	2000	2000-09-02	80.2	80.2
North America	US	Hawaii	Honolulu	9	3	2000	2000-09-03	80.1	80.1
North America	US	Hawaii	Honolulu	9	4	2000	2000-09-04	79.5	79.5
North America	US	Hawaii	Honolulu	9	5	2000	2000-09-05	77.3	77.3
North America	US	Hawaii	Honolulu	9	6	2000	2000-09-06	79.7	79.7
North America	US	Hawaii	Honolulu	9	7	2000	2000-09-07	81.8	81.8
North America	US	Hawaii	Honolulu	9	8	2000	2000-09-08	81.7	81.7
North America	US	Hawaii	Honolulu	9	9	2000	2000-09-09	80	80
North America	US	Hawaii	Honolulu	9	10	2000	2000-09-10	79.9	79.9
North America	US	Hawaii	Honolulu	9	11	2000	2000-09-11	80.1	80.1
North America	US	Hawaii	Honolulu	9	12	2000	2000-09-12	80.8	80.8
North America	US	Hawaii	Honolulu	9	13	2000	2000-09-13	80.5	80.5
North America	US	Hawaii	Honolulu	9	14	2000	2000-09-14	78.6	78.6
North America	US	Hawaii	Honolulu	9	15	2000	2000-09-15	79.7	79.7
North America	US	Hawaii	Honolulu	9	16	2000	2000-09-16	80.7	80.7
North America	US	Hawaii	Honolulu	9	17	2000	2000-09-17	80.6	80.6
North America	US	Hawaii	Honolulu	9	18	2000	2000-09-18	80.7	80.7
North America	US	Hawaii	Honolulu	9	19	2000	2000-09-19	80.4	80.4
North America	US	Hawaii	Honolulu	9	20	2000	2000-09-20	79.2	79.2
North America	US	Hawaii	Honolulu	9	21	2000	2000-09-21	77.9	77.9
North America	US	Hawaii	Honolulu	9	22	2000	2000-09-22	78.3	78.3
North America	US	Hawaii	Honolulu	9	23	2000	2000-09-23	78.9	78.9
North America	US	Hawaii	Honolulu	9	24	2000	2000-09-24	78.6	78.6
North America	US	Hawaii	Honolulu	9	25	2000	2000-09-25	79	79
North America	US	Hawaii	Honolulu	9	26	2000	2000-09-26	78.6	78.6
North America	US	Hawaii	Honolulu	9	27	2000	2000-09-27	79.8	79.8
North America	US	Hawaii	Honolulu	9	28	2000	2000-09-28	79.8	79.8
North America	US	Hawaii	Honolulu	9	29	2000	2000-09-29	78.3	78.3
North America	US	Hawaii	Honolulu	9	30	2000	2000-09-30	76.9	76.9
North America	US	Hawaii	Honolulu	10	1	2000	2000-10-01	78.7	78.7
North America	US	Hawaii	Honolulu	10	2	2000	2000-10-02	80.1	80.1
North America	US	Hawaii	Honolulu	10	3	2000	2000-10-03	79.9	79.9
North America	US	Hawaii	Honolulu	10	4	2000	2000-10-04	80.9	80.9
North America	US	Hawaii	Honolulu	10	5	2000	2000-10-05	79.4	79.4
North America	US	Hawaii	Honolulu	10	6	2000	2000-10-06	80.1	80.1
North America	US	Hawaii	Honolulu	10	7	2000	2000-10-07	80.4	80.4
North America	US	Hawaii	Honolulu	10	8	2000	2000-10-08	80.1	80.1
North America	US	Hawaii	Honolulu	10	9	2000	2000-10-09	79.4	79.4
North America	US	Hawaii	Honolulu	10	10	2000	2000-10-10	79.1	79.1
North America	US	Hawaii	Honolulu	10	11	2000	2000-10-11	79.7	79.7
North America	US	Hawaii	Honolulu	10	12	2000	2000-10-12	79.6	79.6
North America	US	Hawaii	Honolulu	10	13	2000	2000-10-13	80.1	80.1
North America	US	Hawaii	Honolulu	10	14	2000	2000-10-14	79.4	79.4
North America	US	Hawaii	Honolulu	10	15	2000	2000-10-15	79.7	79.7
North America	US	Hawaii	Honolulu	10	16	2000	2000-10-16	79	79
North America	US	Hawaii	Honolulu	10	17	2000	2000-10-17	78.9	78.9
North America	US	Hawaii	Honolulu	10	18	2000	2000-10-18	78.8	78.8
North America	US	Hawaii	Honolulu	10	19	2000	2000-10-19	81	81
North America	US	Hawaii	Honolulu	10	20	2000	2000-10-20	80.7	80.7
North America	US	Hawaii	Honolulu	10	21	2000	2000-10-21	79.7	79.7
North America	US	Hawaii	Honolulu	10	22	2000	2000-10-22	79.9	79.9
North America	US	Hawaii	Honolulu	10	23	2000	2000-10-23	80	80
North America	US	Hawaii	Honolulu	10	24	2000	2000-10-24	78.8	78.8
North America	US	Hawaii	Honolulu	10	25	2000	2000-10-25	78.1	78.1
North America	US	Hawaii	Honolulu	10	26	2000	2000-10-26	79	79
North America	US	Hawaii	Honolulu	10	27	2000	2000-10-27	78.6	78.6
North America	US	Hawaii	Honolulu	10	28	2000	2000-10-28	78.8	78.8
North America	US	Hawaii	Honolulu	10	29	2000	2000-10-29	77.9	77.9
North America	US	Hawaii	Honolulu	10	30	2000	2000-10-30	77.3	77.3
North America	US	Hawaii	Honolulu	10	31	2000	2000-10-31	79.5	79.5
North America	US	Hawaii	Honolulu	11	1	2000	2000-11-01	79.3	79.3
North America	US	Hawaii	Honolulu	11	2	2000	2000-11-02	77.7	77.7
North America	US	Hawaii	Honolulu	11	3	2000	2000-11-03	77.8	77.8
North America	US	Hawaii	Honolulu	11	4	2000	2000-11-04	77.6	77.6
North America	US	Hawaii	Honolulu	11	5	2000	2000-11-05	77.4	77.4
North America	US	Hawaii	Honolulu	11	6	2000	2000-11-06	78	78
North America	US	Hawaii	Honolulu	11	7	2000	2000-11-07	77.1	77.1
North America	US	Hawaii	Honolulu	11	8	2000	2000-11-08	77.5	77.5
North America	US	Hawaii	Honolulu	11	9	2000	2000-11-09	78.5	78.5
North America	US	Hawaii	Honolulu	11	10	2000	2000-11-10	77.8	77.8
North America	US	Hawaii	Honolulu	11	11	2000	2000-11-11	77.2	77.2
North America	US	Hawaii	Honolulu	11	12	2000	2000-11-12	76.8	76.8
North America	US	Hawaii	Honolulu	11	13	2000	2000-11-13	77.5	77.5
North America	US	Hawaii	Honolulu	11	14	2000	2000-11-14	77.3	77.3
North America	US	Hawaii	Honolulu	11	15	2000	2000-11-15	77.5	77.5
North America	US	Hawaii	Honolulu	11	16	2000	2000-11-16	77.1	77.1
North America	US	Hawaii	Honolulu	11	17	2000	2000-11-17	77.4	77.4
North America	US	Hawaii	Honolulu	11	18	2000	2000-11-18	75.8	75.8
North America	US	Hawaii	Honolulu	11	19	2000	2000-11-19	75.2	75.2
North America	US	Hawaii	Honolulu	11	20	2000	2000-11-20	76.5	76.5
North America	US	Hawaii	Honolulu	11	21	2000	2000-11-21	76.4	76.4
North America	US	Hawaii	Honolulu	11	22	2000	2000-11-22	75.8	75.8
North America	US	Hawaii	Honolulu	11	23	2000	2000-11-23	76.8	76.8
North America	US	Hawaii	Honolulu	11	24	2000	2000-11-24	76.3	76.3
North America	US	Hawaii	Honolulu	11	25	2000	2000-11-25	76.3	76.3
North America	US	Hawaii	Honolulu	11	26	2000	2000-11-26	75.1	75.1
North America	US	Hawaii	Honolulu	11	27	2000	2000-11-27	75.2	75.2
North America	US	Hawaii	Honolulu	11	28	2000	2000-11-28	77.6	77.6
North America	US	Hawaii	Honolulu	11	29	2000	2000-11-29	75.5	75.5
North America	US	Hawaii	Honolulu	11	30	2000	2000-11-30	74.2	74.2
North America	US	Hawaii	Honolulu	12	1	2000	2000-12-01	73.4	73.4
North America	US	Hawaii	Honolulu	12	2	2000	2000-12-02	74.7	74.7
North America	US	Hawaii	Honolulu	12	3	2000	2000-12-03	76.6	76.6
North America	US	Hawaii	Honolulu	12	4	2000	2000-12-04	74.6	74.6
North America	US	Hawaii	Honolulu	12	5	2000	2000-12-05	73.9	73.9
North America	US	Hawaii	Honolulu	12	6	2000	2000-12-06	75.2	75.2
North America	US	Hawaii	Honolulu	12	7	2000	2000-12-07	74.3	74.3
North America	US	Hawaii	Honolulu	12	8	2000	2000-12-08	74.5	74.5
North America	US	Hawaii	Honolulu	12	9	2000	2000-12-09	74.6	74.6
North America	US	Hawaii	Honolulu	12	10	2000	2000-12-10	75	75
North America	US	Hawaii	Honolulu	12	11	2000	2000-12-11	74.1	74.1
North America	US	Hawaii	Honolulu	12	12	2000	2000-12-12	76.9	76.9
North America	US	Hawaii	Honolulu	12	13	2000	2000-12-13	77.2	77.2
North America	US	Hawaii	Honolulu	12	14	2000	2000-12-14	75.9	75.9
North America	US	Hawaii	Honolulu	12	15	2000	2000-12-15	74.9	74.9
North America	US	Hawaii	Honolulu	12	16	2000	2000-12-16	76.7	76.7
North America	US	Hawaii	Honolulu	12	17	2000	2000-12-17	75.2	75.2
North America	US	Hawaii	Honolulu	12	18	2000	2000-12-18	74.2	74.2
North America	US	Hawaii	Honolulu	12	19	2000	2000-12-19	74.7	74.7
North America	US	Hawaii	Honolulu	12	20	2000	2000-12-20	75.9	75.9
North America	US	Hawaii	Honolulu	12	21	2000	2000-12-21	75.9	75.9
North America	US	Hawaii	Honolulu	12	22	2000	2000-12-22	76.9	76.9
North America	US	Hawaii	Honolulu	12	23	2000	2000-12-23	76.2	76.2
North America	US	Hawaii	Honolulu	12	24	2000	2000-12-24	73.2	73.2
North America	US	Hawaii	Honolulu	12	25	2000	2000-12-25	74.1	74.1
North America	US	Hawaii	Honolulu	12	26	2000	2000-12-26	72.7	72.7
North America	US	Hawaii	Honolulu	12	27	2000	2000-12-27	72.6	72.6
North America	US	Hawaii	Honolulu	12	28	2000	2000-12-28	73.4	73.4
North America	US	Hawaii	Honolulu	12	29	2000	2000-12-29	75.1	75.1
North America	US	Hawaii	Honolulu	12	30	2000	2000-12-30	74	74
North America	US	Hawaii	Honolulu	12	31	2000	2000-12-31	72.9	72.9
North America	US	Hawaii	Honolulu	1	1	2001	2001-01-01	76.1	76.1
North America	US	Hawaii	Honolulu	1	2	2001	2001-01-02	73.9	73.9
North America	US	Hawaii	Honolulu	1	3	2001	2001-01-03	73.9	73.9
North America	US	Hawaii	Honolulu	1	4	2001	2001-01-04	75.2	75.2
North America	US	Hawaii	Honolulu	1	5	2001	2001-01-05	74.9	74.9
North America	US	Hawaii	Honolulu	1	6	2001	2001-01-06	73.6	73.6
North America	US	Hawaii	Honolulu	1	7	2001	2001-01-07	73.2	73.2
North America	US	Hawaii	Honolulu	1	8	2001	2001-01-08	73.6	73.6
North America	US	Hawaii	Honolulu	1	9	2001	2001-01-09	76.3	76.3
North America	US	Hawaii	Honolulu	1	10	2001	2001-01-10	76.1	76.1
North America	US	Hawaii	Honolulu	1	11	2001	2001-01-11	76.3	76.3
North America	US	Hawaii	Honolulu	1	12	2001	2001-01-12	75.7	75.7
North America	US	Hawaii	Honolulu	1	13	2001	2001-01-13	74.8	74.8
North America	US	Hawaii	Honolulu	1	14	2001	2001-01-14	74.8	74.8
North America	US	Hawaii	Honolulu	1	15	2001	2001-01-15	75.7	75.7
North America	US	Hawaii	Honolulu	1	16	2001	2001-01-16	73.7	73.7
North America	US	Hawaii	Honolulu	1	17	2001	2001-01-17	72.2	72.2
North America	US	Hawaii	Honolulu	1	18	2001	2001-01-18	75.1	75.1
North America	US	Hawaii	Honolulu	1	19	2001	2001-01-19	75.6	75.6
North America	US	Hawaii	Honolulu	1	20	2001	2001-01-20	76.8	76.8
North America	US	Hawaii	Honolulu	1	21	2001	2001-01-21	76.3	76.3
North America	US	Hawaii	Honolulu	1	22	2001	2001-01-22	76.6	76.6
North America	US	Hawaii	Honolulu	1	23	2001	2001-01-23	76.5	76.5
North America	US	Hawaii	Honolulu	1	24	2001	2001-01-24	74.4	74.4
North America	US	Hawaii	Honolulu	1	25	2001	2001-01-25	74.9	74.9
North America	US	Hawaii	Honolulu	1	26	2001	2001-01-26	75.3	75.3
North America	US	Hawaii	Honolulu	1	27	2001	2001-01-27	75.6	75.6
North America	US	Hawaii	Honolulu	1	28	2001	2001-01-28	75.8	75.8
North America	US	Hawaii	Honolulu	1	29	2001	2001-01-29	75	75
North America	US	Hawaii	Honolulu	1	30	2001	2001-01-30	74.3	74.3
North America	US	Hawaii	Honolulu	1	31	2001	2001-01-31	75.5	75.5
North America	US	Hawaii	Honolulu	2	1	2001	2001-02-01	75.1	75.1
North America	US	Hawaii	Honolulu	2	2	2001	2001-02-02	74.6	74.6
North America	US	Hawaii	Honolulu	2	3	2001	2001-02-03	74.8	74.8
North America	US	Hawaii	Honolulu	2	4	2001	2001-02-04	70.3	70.3
North America	US	Hawaii	Honolulu	2	5	2001	2001-02-05	69.9	69.9
North America	US	Hawaii	Honolulu	2	6	2001	2001-02-06	70.2	70.2
North America	US	Hawaii	Honolulu	2	7	2001	2001-02-07	67.9	67.9
North America	US	Hawaii	Honolulu	2	8	2001	2001-02-08	71.2	71.2
North America	US	Hawaii	Honolulu	2	9	2001	2001-02-09	74.7	74.7
North America	US	Hawaii	Honolulu	2	10	2001	2001-02-10	75.2	75.2
